,gene_name,cistron_name,monomer_name,max_mRNA_count,max_protein_count,prob_monomer_expressed,expression_status,log2_mRNA,log2_Protein,log2_mRNA_1,log2_Protein_1,mean_mRNA_count,mean_protein_count,log2_mean_mRNA_1,log2_mean_Protein_1,FrameID,Function,Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Regulated-By,GO terms (biological process),Transcription Units,gene ID,Pathways of gene,TU ID,GO biological process last,GO biological process first
2653,G7285,G7285_RNA,G7285-MONOMER[c],1,179,0.3384156446801458,subgen,0.0,7.483815777264256,1.0,7.491853096329675,0.0070247980520451,2.975067221935371,0.010099210242624097,1.9909792578643588,G7285,Met,eutE,b2455,2570348.0,2571751.0,acetaldehyde dehydrogenase (acetylating) EutE,,ethanolamine catabolic process,eutNEJG,G7285,"superpathway of L-threonine metabolism // 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // superpathway of purine deoxyribonucleosides degradation // superpathway of pyrimidine deoxyribonucleosides degradation // mixed acid fermentation // ethanol degradation I // L-threonine degradation IV // 2-hydroxypenta-2,4-dienoate degradation // 2-deoxy-&alpha;-D-ribose 1-phosphate degradation // ethanolamine utilization // pyruvate fermentation to ethanol I",eutNEJG,ethanolamine catabolic process,ethanolamine catabolic process
2654,G7286,G7286_RNA,G7286-MONOMER[c],1,187,0.2741133576400398,subgen,0.0,7.546894459887636,1.0,7.554588851677638,0.0070247980520451,4.090223405365904,0.010099210242624097,2.3477289762892886,G7286,Cell structure microcompartment protein,eutN,b2456,2571763.0,2572050.0,putative ethanolamine catabolic microcompartment shell protein EutN,,ethanolamine catabolic process // DNA damage response // protein hexamerization,eutNEJG,G7286,,eutNEJG,protein hexamerization,ethanolamine catabolic process
2655,G7287,G7287_RNA,G7287-MONOMER[c],1,180,0.2661584355319854,subgen,0.0,7.491853096329675,1.0,7.499845887083206,0.0070247980520451,3.768322033276621,0.010099210242624097,2.253481672906275,G7287,Cell structure microcompartment protein,eutM,b2457,2572157.0,2572450.0,putative ethanolamine catabolic microcompartment shell protein EutM,,ethanolamine catabolic process // protein hexamerization,eutSPQTDM,G7287,,eutSPQTDM,protein hexamerization,ethanolamine catabolic process
2656,G7288,G7288_RNA,G7288-MONOMER[c],1,184,0.3268147166058999,subgen,0.0,7.523561956057013,1.0,7.531381460516312,0.0070247980520451,3.7603146522657953,0.010099210242624097,2.25105693745347,G7288,Met Orth,eutD,b2458,2572489.0,2573505.0,phosphate acetyltransferase EutD,,ethanolamine catabolic process // response to heat,eutSPQTDM,G7288,superpathway of acetate utilization and formation // pyruvate fermentation to acetate IV // mixed acid fermentation // acetate and ATP formation from acetyl-CoA I // ethanolamine utilization,eutSPQTDM,response to heat,ethanolamine catabolic process
2657,G7289,G7289_RNA,G7289-MONOMER[c],1,159,0.3692409678488564,subgen,0.0,7.312882955284356,1.0,7.321928094887363,0.0070247980520451,3.615763508575911,0.010099210242624097,2.2065693085273717,G7289,Unknown function,eutT,b2459,2573502.0,2574305.0,putative ethanolamine utilization cobalamin adenosyltransferase,,cobalamin biosynthetic process // ethanolamine metabolic process // ethanolamine catabolic process,eutSPQTDM,G7289,,eutSPQTDM,ethanolamine catabolic process,cobalamin biosynthetic process
2658,G7290,G7290_RNA,G7290-MONOMER[c],1,188,0.3854822671528008,subgen,0.0,7.554588851677638,1.0,7.562242424221073,0.0070247980520451,4.005351656071982,0.010099210242624097,2.3234714306295303,G7290,Unknown function,eutQ,b2460,2574302.0,2575003.0,putative ethanolamine utilization acetate kinase EutQ,,phosphorylation // ethanolamine catabolic process,eutSPQTDM,G7290,,eutSPQTDM,ethanolamine catabolic process,phosphorylation
2659,G7291,G7291_RNA,G7291-MONOMER[c],1,172,0.3941000994365263,subgen,0.0,7.426264754702098,1.0,7.434628227636725,0.0070247980520451,4.153470570476521,0.010099210242624097,2.3655443329715835,G7291,Unknown function,eutP,b2461,2574978.0,2575457.0,putative ethanolamine utilization acetate kinase EutP,,phosphorylation // biogenic amine metabolic process // ethanolamine catabolic process,eutSPQTDM,G7291,,eutSPQTDM,ethanolamine catabolic process,phosphorylation
2660,G7292,G7292_RNA,G7292-MONOMER[c],1,186,0.298641034139874,subgen,0.0,7.539158811108031,1.0,7.546894459887636,0.0070247980520451,4.292320899038719,0.010099210242624097,2.403900541853885,G7292,Cell structure microcompartment protein,eutS,b2462,2575470.0,2575805.0,putative ethanolamine catabolic microcompartment shell protein EutS,Regulation of eutS by DNA-binding transcriptional dual regulator Nac // Regulation of eutS by ArgR-L-arginine DNA-binding transcriptional dual regulator,ethanolamine catabolic process // protein hexamerization,eutSPQTDM,G7292,,eutSPQTDM,protein hexamerization,ethanolamine catabolic process
2661,G7295,G7295_RNA,G7295-MONOMER[i],2,379,0.8150480609877362,subgen,1.0,8.566054038171092,1.584962500721156,8.569855608330949,0.0347049993933802,20.317126710174,0.049219505331905396,4.413941088315726,G7295,Unknown function,ypfG,b2466,2581734.0,2582777.0,DUF1176 domain-containing protein YpfG,,,ypfG,G7295,,ypfG,,
2662,G7296,G7296_RNA,G7296-MONOMER[c],4,471,1.0,always_expressed,2.0,8.879583249612784,2.321928094887362,8.88264304936184,0.1759881553962355,98.81846056830398,0.23387352936035866,6.641234749201628,G7296,Unclear/under-characterized,ypfH,b2473,2593072.0,2593770.0,esterase YpfH,,,ypfH,G7296,,ypfH,,
2663,G7297,G7297_RNA,G7297-MONOMER[i],5,125,1.0,always_expressed,2.321928094887362,6.965784284662087,2.584962500721156,6.977279923499917,0.3378004531308634,25.91581880972736,0.41986293903766647,4.750382409331267,G7297,tRNA modification,tmcA,b2474,2593844.0,2595859.0,tRNA<sup>Met</sup> cytidine acetyltransferase,,peptidyl-lysine modification // tRNA processing // tRNA acetylation // tRNA wobble cytosine modification,ypfJ-tmcA,G7297,,ypfJ-tmcA,tRNA wobble cytosine modification,peptidyl-lysine modification
2664,G7298,G7298_RNA,G7298-MONOMER[m],5,672,1.0,always_expressed,2.321928094887362,9.39231742277876,2.584962500721156,9.394462694610317,0.3378004531308634,135.43136520485407,0.41986293903766647,7.092031543987434,G7298,Unknown function,ypfJ,b2475,2595874.0,2596737.0,uncharacterized protein YpfJ,,,ypfJ-tmcA,G7298,,ypfJ-tmcA,,
2665,G7307,G7307_RNA,G7307-MONOMER[i],2,276,0.4564136559496188,subgen,1.0,8.108524456778168,1.584962500721156,8.113742166049189,0.0259478081275763,9.352657699979968,0.036957340232748784,3.37192927404975,G7307,Met Orth,hyfJ,b2490,2611457.0,2611870.0,putative hydrogenase 4 assembly protein,,,hyfABCDEFGHIJR-focB,G7307,,hyfABCDEFGHIJR-focB,,
2666,G7308,G7308_RNA,G7308-MONOMER[c],2,313,0.4332117998011269,subgen,1.0,8.290018846932618,1.584962500721156,8.294620748891626,0.0259478081275763,7.75542783622959,0.036957340232748784,3.130177678044986,G7308,Transcription regulation,hyfR,b2491,2611900.0,2613912.0,DNA-binding transcriptional activator HyfR,,regulation of DNA-templated transcription // DNA-templated transcription initiation // phosphorelay signal transduction system // regulation of DNA-templated transcription initiation,hyfABCDEFGHIJR-focB,G7308,,hyfABCDEFGHIJR-focB,regulation of DNA-templated transcription initiation,regulation of DNA-templated transcription
2667,G7310,G7310_RNA,G7310-MONOMER[i],4,157,0.9996685449121644,subgen,2.0,7.294620748891627,2.321928094887362,7.303780748177103,0.1629973224085344,39.16783546778849,0.21784777526996552,5.327968815568122,G7310,Unknown function,yfgO,b2493,2614820.0,2615881.0,putative transporter YfgO,,transmembrane transport,yfgO,G7310,,yfgO,transmembrane transport,transmembrane transport
2668,G7311,G7311_RNA,G7311-MONOMER[m],6,471,1.0,always_expressed,2.584962500721156,8.879583249612784,2.807354922057604,8.88264304936184,0.4747540368429814,111.55942263904996,0.560474358259837,6.814543023338179,G7311,Unclear/under-characterized,bepA,b2494,2616094.0,2617557.0,&beta;-barrel assembly-enhancing protease,,proteolysis // Gram-negative-bacterium-type cell outer membrane assembly // proteolysis involved in protein catabolic process // chaperone-mediated protein folding,bepA-yfgD // bepA-yfgD,G7311,,bepA-yfgD // bepA-yfgD,chaperone-mediated protein folding,proteolysis
2669,G7312,G7312_RNA,G7312-MONOMER[c],13,10940,1.0,always_expressed,3.700439718141092,13.417325117679919,3.807354922057604,13.41745698505727,2.899935246866033,4254.472288056926,1.963450170179809,12.055103541091738,G7312,Unknown function,yfgD,b2495,2617578.0,2617937.0,putative oxidoreductase YfgD,,,bepA-yfgD // bepA-yfgD,G7312,,bepA-yfgD // bepA-yfgD,,
2670,G7313,G7313_RNA,G7313-MONOMER[c],6,158,1.0,always_expressed,2.584962500721156,7.303780748177103,2.807354922057604,7.312882955284356,0.6078795676352833,57.63082531325563,0.6851593507443747,5.873587459773902,G7313,Replication,hda,b2496,2618075.0,2618776.0,inibitor of reinitiation of DNA replication,,regulation of DNA-templated DNA replication initiation // DNA replication initiation // negative regulation of DNA replication // DNA replication // negative regulation of DNA-templated DNA replication initiation,hda,G7313,,hda,negative regulation of DNA-templated DNA replication initiation,regulation of DNA-templated DNA replication initiation
2671,G7314,G7314_RNA,G7314-MONOMER[m],2,296,0.5581703679151475,subgen,1.0,8.20945336562895,1.584962500721156,8.214319120800766,0.0146921898409527,10.725390282233375,0.021042147568916994,3.5515640388537517,G7314,Met,pdeF,b2503,2626695.0,2628938.0,cyclic di-GMP phosphodiesterase PdeF,Regulation of pdeF by DNA-binding transcriptional dual regulator H-NS // Regulation of pdeF by DNA-binding transcriptional dual regulator Nac,regulation of single-species biofilm formation // cellular response to anoxia // cellular response to hydrogen peroxide,yfgF,G7314,,yfgF,cellular response to hydrogen peroxide,regulation of single-species biofilm formation
2672,G7315,G7315_RNA,G7315-MONOMER[i],15,4525,1.0,always_expressed,3.9068905956085187,12.143702076857931,4.0,12.144020869266893,3.237038087257317,1942.2511483453388,2.0830560973235364,10.924256653448085,G7315,Unknown function,yfgG,b2504,2629290.0,2629481.0,nickel/cobalt stress response protein YfgG,Regulation of yfgG by DNA-binding transcriptional dual regulator Nac,stress response to nickel ion // stress response to metal ion,yfgG,G7315,,yfgG,stress response to metal ion,stress response to nickel ion
2673,G7316,G7316_RNA,G7316-MONOMER[o],2,224,0.5754060324825986,subgen,1.0,7.807354922057604,1.584962500721156,7.813781191217037,0.0230677749468855,12.853864591180596,0.0329017221516078,3.7922165728813333,G7316,Unknown function,yfgH,b2505,2629792.0,2630310.0,lipoprotein YfgH,Regulation of yfgH by DNA-binding transcriptional dual regulator Nac,,yfgHI,G7316,,yfgHI,,
2674,G7317,G7317_RNA,G7317-MONOMER[c],2,218,0.5687769307258866,subgen,1.0,7.768184324776926,1.584962500721156,7.774787059601174,0.0230677749468855,12.289838695569983,0.0329017221516078,3.732251689003818,G7317,Unknown function,yfgI,b2506,2630326.0,2630865.0,nalidixic acid resistance protein YfgI,,DNA damage response,yfgHI,G7317,,yfgHI,DNA damage response,DNA damage response
2675,G7318,G7318_RNA,G7318-MONOMER[c],3,1104,1.0,always_expressed,1.584962500721156,10.108524456778168,2.0,10.109830654278793,0.2934685390056514,200.3664420762761,0.3712449638235689,7.653679466545322,G7318,Unknown function,yfgJ,b2510,2635599.0,2635814.0,zinc ribbon domain-containing protein YfgJ,,bacterial-type flagellum-dependent swarming motility,yfgJ,G7318,,yfgJ,bacterial-type flagellum-dependent swarming motility,bacterial-type flagellum-dependent swarming motility
2676,G7319,G7319_RNA,G7319-MONOMER[c],10,1072,1.0,always_expressed,3.321928094887362,10.066089190457772,3.4594316186372973,10.067434360756522,1.01328144618154,388.3265638798836,1.0095488675537687,8.604836973376772,G7319,Translation,der,b2511,2635884.0,2637356.0,50S ribosomal subunit stability factor,,ribosome biogenesis // ribosomal large subunit assembly,bamB-der,G7319,,bamB-der,ribosomal large subunit assembly,ribosome biogenesis
2677,G7320,G7320_RNA,G7320-MONOMER[m],10,855,1.0,always_expressed,3.321928094887362,9.73978060977326,3.4594316186372973,9.741466986401146,1.01328144618154,369.1459802270169,1.0095488675537687,8.531950550825366,G7320,Cell structure membrane,bamB,b2512,2637474.0,2638652.0,outer membrane protein assembly factor BamB,,Gram-negative-bacterium-type cell outer membrane assembly // protein insertion into membrane,bamB-der,G7320,,bamB-der,protein insertion into membrane,Gram-negative-bacterium-type cell outer membrane assembly
2678,G7321,G7321_RNA,G7321-MONOMER[i],10,1077,1.0,always_expressed,3.321928094887362,10.072802534544207,3.4594316186372973,10.074141462752506,1.259861098179294,417.7197451914802,1.1762341004606711,8.70984114133316,G7321,Unknown function,yfgM,b2513,2638663.0,2639283.0,ancillary SecYEG translocon subunit,,,yfGM // yfgM // yfgM,G7321,,yfGM // yfgM // yfgM,,
2679,G7322,G7322_RNA,G7322-MONOMER[m],3,92,0.736824660258535,subgen,1.584962500721156,6.523561956057013,2.0,6.539158811108031,0.0751037601961498,5.318059917104702,0.10447590362548957,2.6594816188986403,G7322,Met Orth,pbpC,b2519,2645013.0,2647325.0,peptidoglycan glycosyltransferase PbpC,,response to antibiotic // metabolic process // proteolysis // cell wall organization // positive regulation of cell division // regulation of cell shape // peptidoglycan biosynthetic process,yfhM-pbpC,G7322,peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing) // peptidoglycan maturation (<i>meso</i>-diaminopimelate containing),yfhM-pbpC,peptidoglycan biosynthetic process,response to antibiotic
2680,G7323,G7323_RNA,G7323-MONOMER[e],3,151,0.8405701027510772,subgen,1.584962500721156,7.2384047393250786,2.0,7.247927513443585,0.0751037601961498,9.79159930365693,0.10447590362548957,3.4318367814441553,G7323,Defense response,yfhM,b2520,2647326.0,2652287.0,&alpha;<sub>2</sub>-macroglobulin,,defense response,yfhM-pbpC,G7323,,yfhM-pbpC,defense response,defense response
2681,G7324,G7324_RNA,G7324-MONOMER[c],15,1956,0.9996685449121644,subgen,3.9068905956085187,10.933690654952233,4.0,10.934428040626804,3.1928952127824664,638.4665470356043,2.067946775357655,9.320725077907108,G7324,Sulfur metabolism,iscU,b2529,2659903.0,2660289.0,scaffold protein for iron-sulfur cluster assembly,,L-cysteine catabolic process // intracellular iron ion homeostasis // iron-sulfur cluster assembly,iscRSUA,G7324,,iscRSUA,iron-sulfur cluster assembly,L-cysteine catabolic process
2682,G7325,G7325_RNA,G7325-MONOMER[c],15,5644,1.0,always_expressed,3.9068905956085187,12.462502272597265,4.0,12.462757865660363,3.1928952127824664,2690.373210824354,2.067946775357655,11.3941267470161,G7325,Sulfur metabolism,iscS,b2530,2660317.0,2661531.0,cysteine desulfurase IscS,,L-cysteine catabolic process // selenocysteine catabolic process // tRNA wobble position uridine thiolation // detection of UV // thiamine biosynthetic process // sulfur compound transport // [2Fe-2S] cluster assembly // tRNA processing // tRNA 4-thiouridine biosynthesis // iron-sulfur cluster assembly // oxazole or thiazole biosynthetic process,iscRSUA,G7325,tRNA-uridine 2-thiolation and selenation (bacteria) // superpathway of L-alanine biosynthesis // L-alanine biosynthesis III // <i>bis</i>(guanylyl molybdopterin) cofactor sulfurylation // superpathway of thiamine diphosphate biosynthesis I // thiazole component of thiamine diphosphate biosynthesis I,iscRSUA,oxazole or thiazole biosynthetic process,L-cysteine catabolic process
2683,G7326,G7326_RNA,G7326-MONOMER[c],15,4668,1.0,always_expressed,3.9068905956085187,12.188588845707349,4.0,12.188897873242189,3.1928952127824664,2247.516751170212,2.067946775357655,11.134757916607718,G7326,Transcription regulation,iscR,b2531,2661643.0,2662131.0,DNA-binding transcriptional dual regulator IscR,Regulation of iscR by small regulatory RNA FnrS,regulation of DNA-templated transcription,iscRSUA,G7326,,iscRSUA,regulation of DNA-templated transcription,regulation of DNA-templated transcription
2684,G7327,G7327_RNA,G7327-MONOMER[c],9,1621,1.0,always_expressed,3.169925001442312,10.66266837551754,3.321928094887362,10.663558104217273,0.936201939490383,657.2431966887025,0.9532294288046853,9.36247689506362,G7327,tRNA modification,trmJ,b2532,2662583.0,2663323.0,tRNA Cm32/Um32 methyltransferase,,methylation // tRNA processing // RNA processing // tRNA nucleoside ribose methylation,trmJ,G7327,,trmJ,tRNA nucleoside ribose methylation,methylation
2685,G7328,G7328_RNA,G7328-MONOMER[m],2,376,0.4703347696387139,subgen,1.0,8.554588851677638,1.584962500721156,8.558420713268664,0.0155788422308935,8.805351232848883,0.022302244439802492,3.2935693094397243,G7328,Unknown function,yfhR,b2534,2664390.0,2665244.0,putative peptidase,,,yfhR,G7328,,yfhR,,
2686,G7329,G7329_RNA,G7329-MONOMER[c],3,575,0.9714948624461386,subgen,1.584962500721156,9.167418145831737,2.0,9.169925001442312,0.0927888427105464,52.84664017290074,0.12801465901119685,5.750784423740134,G7329,Unknown function,csiE,b2535,2665435.0,2666715.0,stationary phase-inducible protein CsiE,Regulation of csiE by DNA-binding transcriptional dual regulator Lrp // Regulation of csiE by DNA-binding transcriptional dual regulator Nac // Regulation of csiE by DNA-binding transcriptional dual regulator Lrp,regulation of DNA-templated transcription,csiE // csiE,G7329,,csiE // csiE,regulation of DNA-templated transcription,regulation of DNA-templated transcription
2687,G7331,G7331_RNA,G7331-MONOMER[c],4,828,0.9993370898243288,subgen,2.0,9.693486957499326,2.321928094887362,9.69522829149575,0.2214782900658253,133.74681454081704,0.28862822210479255,7.074107357368557,G7331,Transcription regulation,hcaR,b2537,2668006.0,2668896.0,DNA-binding transcriptional dual regulator HcaR,Regulation of hcaR by DNA-binding transcriptional dual regulator Nac,regulation of DNA-templated transcription // negative regulation of DNA-templated transcription // positive regulation of DNA-templated transcription,hcaR,G7331,,hcaR,positive regulation of DNA-templated transcription,regulation of DNA-templated transcription
2688,G7337,G7337_RNA,G7337-MONOMER[i],3,622,0.996685449121644,subgen,1.584962500721156,9.280770770130603,2.0,9.283088353024002,0.1318798441410405,74.58004982746606,0.17872081553506927,6.239933564607418,G7337,Unknown function,yphA,b2543,2673346.0,2673768.0,putative inner membrane protein,,,yphA,G7337,,yphA,,
